image_name,entropy,energy,homogenity,contrast,correlation,class
10854_right.jpeg,9.5028,0.0022,0.2403,74.0362,0.9085,moderate
10883_left.jpeg,10.7032,0.0008,0.2568,132.011,0.9107,moderate
10883_right.jpeg,10.9686,0.0008,0.2418,98.2939,0.9325,moderate
10920_left.jpeg,9.8263,0.0015,0.3225,231.6237,0.7734,moderate
10920_right.jpeg,10.5359,0.001,0.2406,167.2102,0.8605,moderate
10924_left.jpeg,10.1775,0.0015,0.2559,136.3372,0.8862,moderate
10924_right.jpeg,9.6111,0.0018,0.2277,178.3752,0.6464,moderate
10925_left.jpeg,10.0442,0.0013,0.2316,109.6594,0.8417,moderate
10945_right.jpeg,10.458,0.0011,0.2337,244.8528,0.8089,moderate
10966_left.jpeg,10.4765,0.001,0.1895,73.8379,0.8924,moderate
10966_right.jpeg,10.5057,0.0009,0.2286,69.9957,0.9066,moderate
10976_left.jpeg,9.9727,0.0016,0.3201,209.7151,0.886,moderate
11010_left.jpeg,10.7787,0.0008,0.2678,109.2282,0.9342,moderate
11026_left.jpeg,10.968,0.0008,0.2189,159.6841,0.8922,moderate
11026_right.jpeg,10.5942,0.0009,0.2405,96.1971,0.9207,moderate
11040_left.jpeg,10.7969,0.0009,0.229,160.8197,0.8614,moderate
11040_right.jpeg,10.9037,0.0009,0.2197,124.7539,0.9072,moderate
11054_left.jpeg,10.0482,0.0015,0.3113,254.2422,0.9428,moderate
11054_right.jpeg,10.0339,0.0019,0.2783,360.4101,0.8163,moderate
11058_left.jpeg,10.3721,0.0011,0.2441,171.5186,0.87,moderate
11058_right.jpeg,10.2711,0.0011,0.2869,82.1694,0.9254,moderate
11069_left.jpeg,10.7773,0.0008,0.2407,112.8882,0.9174,moderate
1107_left.jpeg,9.5456,0.0017,0.3218,114.7233,0.8689,moderate
1107_right.jpeg,10.4574,0.0011,0.2297,72.1258,0.9353,moderate
11089_left.jpeg,10.8896,0.0008,0.2417,70.8258,0.9616,moderate
11089_right.jpeg,10.7875,0.0008,0.2738,78.9349,0.9511,moderate
11098_left.jpeg,10.536,0.001,0.3156,128.5645,0.9489,moderate
11098_right.jpeg,10.5864,0.001,0.2831,99.1291,0.9348,moderate
11120_left.jpeg,10.1177,0.0013,0.3124,258.8719,0.8366,moderate
11120_right.jpeg,10.3945,0.0011,0.2404,170.3538,0.8408,moderate
11125_left.jpeg,9.1125,0.0025,0.3109,318.4552,0.5991,moderate
11147_left.jpeg,9.6916,0.0016,0.2906,117.1187,0.8333,moderate
11156_left.jpeg,10.024,0.0013,0.2808,124.708,0.8599,moderate
11156_right.jpeg,10.2533,0.0015,0.284,354.388,0.8766,moderate
11164_right.jpeg,10.0642,0.0013,0.3065,226.4722,0.8387,moderate
11165_left.jpeg,10.9746,0.0009,0.2089,66.1178,0.9641,moderate
11165_right.jpeg,11.0184,0.0008,0.2055,114.6381,0.9444,moderate
11176_left.jpeg,10.258,0.0013,0.2383,207.0674,0.7644,moderate
11176_right.jpeg,9.5139,0.0019,0.2217,304.4548,0.4709,moderate
1119_right.jpeg,9.9615,0.0013,0.2968,50.304,0.9526,moderate
11206_left.jpeg,10.6396,0.001,0.23,127.5606,0.9092,moderate
11217_left.jpeg,9.6622,0.0016,0.2781,38.9106,0.9285,moderate
11217_right.jpeg,10.2932,0.0013,0.1997,64.1697,0.9131,moderate
11230_left.jpeg,10.557,0.0009,0.2762,115.6139,0.9133,moderate
11230_right.jpeg,10.0605,0.0013,0.2243,195.5379,0.7564,moderate
11231_right.jpeg,10.2797,0.0012,0.2501,237.2368,0.7842,moderate
11238_left.jpeg,10.8993,0.0008,0.2446,94.6657,0.9406,moderate
11238_right.jpeg,10.7441,0.0008,0.2609,102.2693,0.9292,moderate
11241_right.jpeg,11.0385,0.0007,0.2322,73.658,0.963,moderate
11243_left.jpeg,10.6548,0.0009,0.2486,86.1388,0.9333,moderate
11243_right.jpeg,10.6598,0.0009,0.2397,66.8581,0.9518,moderate
11249_left.jpeg,10.6507,0.0009,0.3273,149.9494,0.9318,moderate
11249_right.jpeg,10.2541,0.0012,0.2296,165.936,0.802,moderate
11270_left.jpeg,10.2608,0.0014,0.2923,195.6131,0.9119,moderate
11270_right.jpeg,10.6213,0.0011,0.2743,367.473,0.8794,moderate
11288_left.jpeg,10.0709,0.0013,0.2655,99.4706,0.8996,moderate
11288_right.jpeg,10.1217,0.0015,0.2485,91.4778,0.9134,moderate
11291_left.jpeg,10.7713,0.0009,0.2681,97.2324,0.9438,moderate
11291_right.jpeg,10.6474,0.001,0.3089,90.3303,0.9571,moderate
11292_left.jpeg,9.802,0.0017,0.2602,48.0959,0.9392,moderate
11315_right.jpeg,10.4875,0.0011,0.2144,159.0546,0.8573,moderate
11316_left.jpeg,10.9729,0.0007,0.286,85.2939,0.9604,moderate
11316_right.jpeg,10.6117,0.0009,0.3008,87.6865,0.9482,moderate
11345_left.jpeg,9.8167,0.0017,0.2321,160.9087,0.7343,moderate
11345_right.jpeg,9.8287,0.0015,0.2353,128.5014,0.763,moderate
11364_right.jpeg,11.431,0.0005,0.2306,139.9527,0.9275,moderate
11384_left.jpeg,9.2475,0.0024,0.2564,26.0553,0.9356,moderate
11384_right.jpeg,9.0246,0.0027,0.2838,32.8389,0.9286,moderate
11387_left.jpeg,10.3816,0.0011,0.2442,39.565,0.9657,moderate
11387_right.jpeg,10.1923,0.0012,0.2459,50.4472,0.9429,moderate
11408_left.jpeg,9.877,0.0017,0.238,224.4577,0.7691,moderate
11409_left.jpeg,10.0402,0.0016,0.2483,41.5794,0.9707,moderate
11409_right.jpeg,10.4574,0.0011,0.2409,97.006,0.9138,moderate
1140_left.jpeg,10.6991,0.0009,0.2472,97.0987,0.92,moderate
1140_right.jpeg,10.6944,0.0009,0.263,76.7909,0.951,moderate
11417_left.jpeg,9.9964,0.0015,0.284,47.3563,0.9672,moderate
1142_right.jpeg,10.3565,0.0011,0.2626,83.9777,0.933,moderate
11455_right.jpeg,10.6935,0.0009,0.2315,119.2611,0.9086,moderate
1145_right.jpeg,10.6141,0.0011,0.2066,126.3156,0.9165,moderate
11462_left.jpeg,10.4045,0.0011,0.2395,132.1213,0.8548,moderate
11462_right.jpeg,10.0419,0.0013,0.2193,200.5506,0.6908,moderate
11496_left.jpeg,10.0238,0.0013,0.3057,69.3176,0.936,moderate
11496_right.jpeg,10.2188,0.0013,0.2624,86.6409,0.9284,moderate
11503_left.jpeg,10.5377,0.001,0.25,142.9406,0.8754,moderate
11503_right.jpeg,10.6716,0.0009,0.2438,122.8724,0.9016,moderate
1152_right.jpeg,10.5581,0.001,0.2968,147.7767,0.9229,moderate
11624_right.jpeg,8.5976,0.0033,0.2312,52.8682,0.579,moderate
11646_left.jpeg,10.3826,0.0011,0.2211,79.2369,0.8788,moderate
11646_right.jpeg,10.305,0.0011,0.237,290.6598,0.6963,moderate
11647_left.jpeg,10.1913,0.0012,0.2501,72.1546,0.9084,moderate
11647_right.jpeg,9.5316,0.0018,0.2167,142.4178,0.6891,moderate
11648_left.jpeg,7.6901,0.0069,0.2958,22.9365,0.8239,moderate
11648_right.jpeg,9.2633,0.0022,0.274,38.3784,0.887,moderate
11651_left.jpeg,10.49,0.0012,0.2496,229.6154,0.8457,moderate
11651_right.jpeg,10.7542,0.001,0.2255,165.8308,0.9056,moderate
11661_left.jpeg,10.6168,0.0009,0.2379,246.4423,0.7881,moderate
11661_right.jpeg,10.8332,0.0008,0.2632,99.3301,0.9396,moderate
1167_left.jpeg,10.6901,0.0009,0.2689,137.2344,0.9037,moderate
1167_right.jpeg,10.8697,0.0008,0.2534,73.4413,0.9499,moderate
11697_left.jpeg,11.375,0.0006,0.2432,74.4861,0.974,moderate
11698_left.jpeg,10.0796,0.0013,0.3044,301.545,0.7441,moderate
11698_right.jpeg,10.2417,0.0011,0.2721,121.1826,0.8811,moderate
11703_left.jpeg,9.6945,0.0016,0.2172,41.9831,0.8883,moderate
11703_right.jpeg,9.8319,0.0015,0.1809,63.9254,0.843,moderate
11724_right.jpeg,9.0936,0.0025,0.2648,237.974,0.4374,moderate
11734_right.jpeg,9.4514,0.002,0.2908,229.8436,0.7111,moderate
11740_right.jpeg,11.1401,0.0008,0.2499,162.1134,0.9374,moderate
11759_left.jpeg,8.9106,0.0028,0.2764,78.7282,0.7218,moderate
11759_right.jpeg,8.5747,0.0037,0.2757,43.2951,0.7989,moderate
11770_left.jpeg,10.0989,0.0012,0.2936,127.1274,0.8728,moderate
11770_right.jpeg,10.4547,0.0011,0.2506,105.8289,0.9114,moderate
11772_left.jpeg,10.2606,0.0012,0.2513,62.6236,0.9192,moderate
11772_right.jpeg,10.6824,0.001,0.2125,59.4971,0.9514,moderate
1178_left.jpeg,8.2951,0.0043,0.2729,27.3515,0.7835,moderate
1178_right.jpeg,10.5794,0.001,0.2423,56.7914,0.955,moderate
11790_left.jpeg,10.0189,0.0013,0.2493,99.6099,0.86,moderate
11790_right.jpeg,10.2049,0.0012,0.2242,82.1602,0.8776,moderate
11815_left.jpeg,11.2736,0.0007,0.2195,175.8786,0.9273,moderate
11823_left.jpeg,10.2361,0.0013,0.2452,54.7484,0.9401,moderate
11823_right.jpeg,10.6259,0.0009,0.3016,160.4838,0.9029,moderate
11826_right.jpeg,10.0464,0.0015,0.2901,89.7402,0.9286,moderate
11863_left.jpeg,10.0463,0.0015,0.2447,28.0977,0.9754,moderate
11863_right.jpeg,10.6613,0.001,0.2552,64.3891,0.9543,moderate
11910_left.jpeg,10.824,0.0008,0.3048,131.6623,0.9716,moderate
11910_right.jpeg,9.9502,0.0013,0.3173,51.7352,0.9434,moderate
11923_left.jpeg,10.6859,0.0009,0.2476,60.7533,0.9687,moderate
11923_right.jpeg,10.4022,0.001,0.2693,84.6647,0.9401,moderate
11962_left.jpeg,10.4227,0.0011,0.2656,296.9033,0.7509,moderate
11962_right.jpeg,10.6835,0.0009,0.3257,179.3641,0.9313,moderate
11965_left.jpeg,10.1899,0.0012,0.2635,105.6618,0.8852,moderate
11965_right.jpeg,9.6509,0.0018,0.2835,173.9827,0.7975,moderate
11975_left.jpeg,10.5022,0.001,0.2406,58.7744,0.9484,moderate
11983_right.jpeg,11.271,0.0007,0.2057,119.611,0.9233,moderate
11988_left.jpeg,10.13,0.0013,0.2209,257.5314,0.7619,moderate
11988_right.jpeg,10.4141,0.001,0.2918,211.0503,0.8541,moderate
12000_right.jpeg,10.0457,0.0013,0.2213,131.2894,0.8171,moderate
12003_left.jpeg,9.8029,0.0017,0.2413,37.4509,0.9442,moderate
12003_right.jpeg,10.1969,0.0013,0.2411,61.4244,0.9475,moderate
12005_left.jpeg,9.9673,0.0014,0.2552,132.2278,0.8518,moderate
12005_right.jpeg,9.5712,0.0017,0.2216,174.0,0.5613,moderate
12036_left.jpeg,9.9749,0.0014,0.2531,53.2847,0.9258,moderate
12036_right.jpeg,10.1206,0.0013,0.3005,45.6124,0.9602,moderate
1204_left.jpeg,10.4922,0.001,0.26,278.0429,0.7875,moderate
1204_right.jpeg,10.9615,0.0008,0.192,166.3136,0.8515,moderate
12082_left.jpeg,10.4985,0.001,0.2414,51.1568,0.9532,moderate
12082_right.jpeg,10.1507,0.0011,0.2394,66.39,0.9134,moderate
12089_left.jpeg,9.0564,0.0026,0.2935,96.5278,0.7305,moderate
12089_right.jpeg,9.0357,0.0025,0.3203,61.7214,0.8286,moderate
12092_left.jpeg,10.8099,0.0008,0.2146,47.8304,0.9581,moderate
12092_right.jpeg,10.5765,0.001,0.2141,47.6284,0.9519,moderate
12129_right.jpeg,10.6213,0.0011,0.2939,515.7015,0.8427,moderate
12211_right.jpeg,10.3566,0.0012,0.2256,196.0513,0.8023,moderate
12257_left.jpeg,9.6713,0.0016,0.29,77.8826,0.8999,moderate
12257_right.jpeg,10.3525,0.0012,0.2651,157.1008,0.8955,moderate
12271_left.jpeg,10.4752,0.001,0.2663,137.7427,0.8954,moderate
12271_right.jpeg,10.5531,0.0009,0.268,82.9453,0.9314,moderate
12286_left.jpeg,10.7377,0.0009,0.2488,46.1741,0.9642,moderate
12286_right.jpeg,10.6021,0.001,0.2363,79.4004,0.937,moderate
12290_left.jpeg,9.5779,0.0019,0.2864,38.321,0.9552,moderate
12290_right.jpeg,9.4398,0.002,0.2784,62.949,0.9132,moderate
12299_left.jpeg,10.4942,0.0009,0.3184,119.0538,0.9395,moderate
12301_left.jpeg,10.6943,0.0009,0.2396,92.0382,0.9225,moderate
12301_right.jpeg,10.7485,0.0009,0.1932,103.308,0.9105,moderate
12306_right.jpeg,10.1637,0.0012,0.2984,128.4529,0.8996,moderate
12316_left.jpeg,10.0491,0.0014,0.223,83.7687,0.8628,moderate
12325_left.jpeg,10.16,0.0012,0.2823,106.9272,0.9079,moderate
12325_right.jpeg,10.411,0.0012,0.2349,100.2842,0.9115,moderate
1233_left.jpeg,10.6817,0.0009,0.2569,60.8491,0.9579,moderate
1233_right.jpeg,10.9445,0.0008,0.2218,99.3946,0.9374,moderate
12370_right.jpeg,10.2926,0.0012,0.2702,125.065,0.9233,moderate
12372_right.jpeg,11.1826,0.0007,0.225,166.7711,0.8983,moderate
12386_left.jpeg,10.2438,0.0013,0.2032,121.9257,0.8527,moderate
12400_right.jpeg,11.0873,0.0009,0.2411,198.6662,0.9368,moderate
12410_left.jpeg,10.5971,0.001,0.2394,262.9642,0.8002,moderate
12410_right.jpeg,10.7349,0.001,0.185,147.2667,0.8903,moderate
12434_left.jpeg,10.2726,0.0011,0.2688,249.7431,0.7922,moderate
12434_right.jpeg,10.9722,0.0008,0.2576,155.6291,0.926,moderate
12445_left.jpeg,9.3235,0.0022,0.2883,101.8928,0.7679,moderate
12445_right.jpeg,8.9757,0.0026,0.2876,158.5863,0.5813,moderate
12451_left.jpeg,10.0539,0.0015,0.2143,179.4265,0.7259,moderate
12451_right.jpeg,9.8664,0.0014,0.2543,108.5278,0.8053,moderate
12478_right.jpeg,9.3669,0.002,0.2681,168.8522,0.7784,moderate
12481_left.jpeg,10.7982,0.0009,0.24,72.9136,0.9628,moderate
12481_right.jpeg,10.1718,0.0011,0.2682,92.7962,0.8954,moderate
12490_left.jpeg,10.1031,0.0013,0.2951,58.0873,0.9431,moderate
12492_left.jpeg,9.4853,0.0019,0.2982,161.657,0.7643,moderate
12492_right.jpeg,9.5813,0.0019,0.2707,107.0437,0.846,moderate
12503_left.jpeg,9.677,0.002,0.3173,590.2389,0.77,moderate
12514_left.jpeg,9.325,0.002,0.2712,60.6324,0.8531,moderate
12525_left.jpeg,9.9752,0.0013,0.2767,83.9194,0.8983,moderate
12525_right.jpeg,10.3794,0.0011,0.2222,81.2451,0.936,moderate
12536_left.jpeg,10.0519,0.0013,0.265,163.9835,0.796,moderate
12536_right.jpeg,10.4148,0.0011,0.282,288.3363,0.7494,moderate
12539_right.jpeg,10.1742,0.0011,0.2592,48.4337,0.9534,moderate
12563_right.jpeg,9.8904,0.0016,0.2148,91.7342,0.8381,moderate
12567_left.jpeg,9.9069,0.0015,0.2511,59.7902,0.9275,moderate
12567_right.jpeg,9.7733,0.0016,0.2772,58.179,0.9292,moderate
12587_left.jpeg,10.2904,0.0011,0.2614,96.9468,0.9005,moderate
12587_right.jpeg,10.558,0.0011,0.239,95.9026,0.9235,moderate
12589_left.jpeg,10.2564,0.0012,0.2927,97.846,0.9224,moderate
12590_left.jpeg,10.1681,0.0014,0.1984,162.6766,0.7024,moderate
12590_right.jpeg,10.1422,0.0013,0.2993,317.2113,0.8064,moderate
1259_left.jpeg,10.3256,0.0012,0.2396,52.7309,0.9309,moderate
1259_right.jpeg,10.6484,0.001,0.2553,48.8801,0.9618,moderate
12628_left.jpeg,10.0796,0.0013,0.2574,136.5675,0.8631,moderate
12628_right.jpeg,10.2976,0.0012,0.2609,141.8636,0.8615,moderate
12650_left.jpeg,10.3065,0.0011,0.2834,67.9472,0.9431,moderate
12650_right.jpeg,10.1678,0.0013,0.2884,61.013,0.9598,moderate
12654_right.jpeg,9.1867,0.0024,0.2874,110.2699,0.7518,moderate
12666_left.jpeg,9.9565,0.0014,0.3117,156.6232,0.8666,moderate
12666_right.jpeg,9.8633,0.0015,0.2885,223.9685,0.8218,moderate
12672_left.jpeg,10.6047,0.0009,0.2632,163.3875,0.8662,moderate
12672_right.jpeg,10.6681,0.001,0.2228,164.6345,0.8454,moderate
12709_right.jpeg,10.9421,0.0008,0.2357,61.9391,0.9632,moderate
12734_left.jpeg,10.2303,0.0013,0.2596,63.0378,0.9432,moderate
12734_right.jpeg,10.6439,0.001,0.2508,67.8739,0.9349,moderate
12739_left.jpeg,10.426,0.001,0.3154,94.2396,0.947,moderate
12739_right.jpeg,10.4599,0.001,0.2909,100.52,0.9378,moderate
12743_left.jpeg,10.5897,0.001,0.2145,205.5955,0.8224,moderate
12743_right.jpeg,10.4832,0.001,0.2438,182.3155,0.8364,moderate
12756_left.jpeg,9.0986,0.0024,0.2521,187.4603,0.5246,moderate
12756_right.jpeg,9.9577,0.0015,0.2733,168.6702,0.8397,moderate
12764_right.jpeg,10.7715,0.0009,0.2267,282.108,0.8242,moderate
12775_left.jpeg,10.2797,0.0012,0.2657,32.2842,0.9723,moderate
12775_right.jpeg,10.3349,0.0011,0.2402,59.2609,0.9231,moderate
12789_left.jpeg,10.5856,0.0011,0.2343,45.1074,0.9589,moderate
12789_right.jpeg,10.3275,0.0011,0.2757,51.5414,0.9585,moderate
12795_right.jpeg,10.8771,0.0008,0.2184,155.7069,0.8885,moderate
12804_right.jpeg,9.977,0.0015,0.231,191.1954,0.7738,moderate
12810_right.jpeg,9.4434,0.0019,0.2887,227.6958,0.6861,moderate
12835_left.jpeg,10.4934,0.0009,0.273,187.9678,0.8507,moderate
12835_right.jpeg,10.7791,0.0008,0.2608,172.1566,0.882,moderate
12857_left.jpeg,10.4449,0.001,0.3169,139.7974,0.9292,moderate
12857_right.jpeg,10.5558,0.0011,0.2211,120.4489,0.8966,moderate
12872_left.jpeg,10.0578,0.0014,0.2918,84.7857,0.9177,moderate
12895_left.jpeg,10.4218,0.001,0.2697,101.7855,0.92,moderate
12903_left.jpeg,11.0653,0.0007,0.2328,64.1011,0.9612,moderate
1290_left.jpeg,9.8118,0.0015,0.3071,82.0392,0.902,moderate
1290_right.jpeg,10.4316,0.0011,0.2471,108.3273,0.9162,moderate
12912_right.jpeg,10.5567,0.0009,0.2888,81.7759,0.9473,moderate
12929_left.jpeg,10.4449,0.0011,0.2547,34.1342,0.972,moderate
12929_right.jpeg,10.4959,0.001,0.2506,79.1178,0.9356,moderate
12931_left.jpeg,9.9531,0.0014,0.2835,58.2909,0.9363,moderate
12931_right.jpeg,9.9893,0.0015,0.2561,66.7807,0.9143,moderate
12944_left.jpeg,10.3326,0.0011,0.2779,200.1204,0.8522,moderate
12944_right.jpeg,10.1272,0.0012,0.2275,71.1422,0.9129,moderate
12948_right.jpeg,10.5957,0.0011,0.2302,126.3574,0.8749,moderate
12951_left.jpeg,10.4488,0.0012,0.2342,163.2569,0.8408,moderate
12951_right.jpeg,10.1675,0.0013,0.2367,204.2313,0.7735,moderate
12988_left.jpeg,9.7143,0.0018,0.2537,164.4849,0.7458,moderate
12988_right.jpeg,9.4434,0.002,0.2349,208.8408,0.5175,moderate
12990_left.jpeg,10.4458,0.0011,0.3028,198.8614,0.9169,moderate
12992_left.jpeg,9.6169,0.0016,0.268,221.4749,0.7487,moderate
12992_right.jpeg,10.2355,0.0012,0.3286,287.2774,0.8876,moderate
129_left.jpeg,10.4943,0.001,0.2644,73.0058,0.9444,moderate
129_right.jpeg,10.5933,0.001,0.2609,96.2583,0.9367,moderate
13005_left.jpeg,10.4874,0.0011,0.2502,102.2255,0.9189,moderate
13005_right.jpeg,10.8169,0.0009,0.2377,90.996,0.9466,moderate
13015_left.jpeg,10.787,0.0011,0.2352,319.5118,0.9407,moderate
13015_right.jpeg,10.0041,0.0016,0.2316,63.8822,0.9411,moderate
13029_left.jpeg,10.6496,0.0009,0.2215,192.4004,0.8335,moderate
13038_left.jpeg,10.2537,0.0013,0.2262,81.4124,0.8998,moderate
13066_left.jpeg,10.5712,0.0011,0.2117,117.9373,0.8808,moderate
13099_left.jpeg,10.0485,0.0013,0.2422,165.519,0.7997,moderate
13099_right.jpeg,10.3983,0.0011,0.19,199.8132,0.8173,moderate
13112_left.jpeg,10.6923,0.0009,0.2665,137.0387,0.9128,moderate
13112_right.jpeg,10.8048,0.0009,0.2346,132.4604,0.8877,moderate
13125_left.jpeg,10.2029,0.0012,0.2875,99.0511,0.9379,moderate
13125_right.jpeg,9.8694,0.0014,0.36,120.0396,0.9104,moderate
13126_right.jpeg,10.3073,0.0011,0.2054,132.2481,0.8459,moderate
13161_left.jpeg,10.0051,0.0014,0.2659,126.5259,0.8643,moderate
13161_right.jpeg,9.0514,0.0026,0.2635,224.1204,0.5603,moderate
13169_right.jpeg,10.6135,0.001,0.2272,170.5841,0.8511,moderate
13175_left.jpeg,10.4576,0.001,0.2001,105.6912,0.8859,moderate
13175_right.jpeg,10.0808,0.0012,0.2185,96.6325,0.8576,moderate
13201_left.jpeg,9.464,0.0018,0.2797,36.7685,0.9381,moderate
13201_right.jpeg,8.1262,0.0045,0.2597,38.6522,0.6819,moderate
13239_left.jpeg,10.5866,0.0009,0.2335,81.5584,0.9296,moderate
13239_right.jpeg,10.6765,0.001,0.2209,84.6963,0.9305,moderate
1324_right.jpeg,10.2342,0.0012,0.2663,86.5449,0.9199,moderate
13252_left.jpeg,9.8392,0.0017,0.2626,160.0844,0.8279,moderate
13252_right.jpeg,10.6114,0.001,0.2184,126.0808,0.8848,moderate
13254_left.jpeg,8.8534,0.0029,0.2917,56.0726,0.81,moderate
13254_right.jpeg,9.7338,0.0017,0.2815,111.2359,0.8564,moderate
13267_right.jpeg,9.9091,0.0015,0.2373,45.8141,0.9332,moderate
13308_left.jpeg,10.6402,0.0009,0.2362,250.307,0.7901,moderate
13326_left.jpeg,9.3739,0.0021,0.2851,56.5463,0.8752,moderate
13345_left.jpeg,9.6769,0.0017,0.2616,111.2578,0.8273,moderate
13353_left.jpeg,9.568,0.0018,0.3005,85.1088,0.8532,moderate
13353_right.jpeg,10.2123,0.0013,0.2331,81.7974,0.9068,moderate
13417_left.jpeg,10.1562,0.0012,0.2605,89.5838,0.9015,moderate
13417_right.jpeg,10.693,0.0009,0.2779,239.1048,0.8549,moderate
13420_left.jpeg,10.1745,0.0013,0.2002,67.6506,0.9276,moderate
13446_left.jpeg,10.8552,0.0009,0.2109,80.0906,0.9514,moderate
13446_right.jpeg,10.5449,0.0009,0.2505,90.1214,0.9222,moderate
13486_left.jpeg,10.2836,0.0012,0.286,127.0934,0.9158,moderate
13486_right.jpeg,10.3376,0.0013,0.2238,157.5415,0.8481,moderate
13489_right.jpeg,10.4635,0.0011,0.2407,220.017,0.8611,moderate
13493_left.jpeg,9.9376,0.0014,0.2554,343.818,0.6798,moderate
13494_left.jpeg,10.3402,0.001,0.3363,96.5231,0.9477,moderate
13495_left.jpeg,10.0645,0.0014,0.2711,148.7732,0.8604,moderate
13527_left.jpeg,10.5349,0.0011,0.2929,123.2028,0.9366,moderate
13534_left.jpeg,8.9034,0.0036,0.2994,24.1265,0.9722,moderate
13534_right.jpeg,8.458,0.0038,0.3161,18.7557,0.9094,moderate
13566_left.jpeg,10.5639,0.001,0.2206,118.6279,0.8758,moderate
13566_right.jpeg,10.5745,0.001,0.2066,93.5154,0.9042,moderate
13567_left.jpeg,10.7347,0.0009,0.2382,148.4702,0.8898,moderate
13568_left.jpeg,9.8713,0.0015,0.2719,88.5377,0.8804,moderate
13568_right.jpeg,9.8777,0.0015,0.2416,51.5069,0.9263,moderate
13584_left.jpeg,10.4066,0.0009,0.3255,83.5971,0.9555,moderate
13584_right.jpeg,10.3735,0.0011,0.3189,119.8242,0.9554,moderate
13585_left.jpeg,11.2631,0.0005,0.2624,83.3562,0.9714,moderate
13585_right.jpeg,10.7775,0.0008,0.2828,136.5074,0.9215,moderate
13588_left.jpeg,8.4827,0.0037,0.2577,110.9104,0.5286,moderate
13591_left.jpeg,10.6823,0.0009,0.2728,155.462,0.9204,moderate
13597_left.jpeg,10.3662,0.001,0.2474,70.6368,0.9477,moderate
13597_right.jpeg,10.2206,0.0013,0.2257,153.5327,0.8122,moderate
13605_left.jpeg,9.9455,0.0014,0.264,124.641,0.8346,moderate
13605_right.jpeg,9.2321,0.0023,0.2575,181.6653,0.537,moderate
13607_left.jpeg,10.9904,0.0008,0.2442,130.2911,0.9071,moderate
13607_right.jpeg,10.7955,0.0008,0.2258,100.2278,0.9022,moderate
1362_left.jpeg,9.6087,0.0016,0.379,578.0003,0.7066,moderate
1362_right.jpeg,10.1821,0.0012,0.3302,386.1214,0.8048,moderate
13643_left.jpeg,9.8515,0.0017,0.2379,46.9373,0.9004,moderate
13644_left.jpeg,10.4859,0.0011,0.2094,73.6204,0.9342,moderate
13644_right.jpeg,10.7954,0.0008,0.2196,75.9364,0.9284,moderate
13651_left.jpeg,9.6011,0.0019,0.3052,52.4434,0.9254,moderate
13660_left.jpeg,10.8885,0.0008,0.2339,84.8504,0.9491,moderate
13667_left.jpeg,9.7724,0.0015,0.2598,113.6383,0.8111,moderate
13667_right.jpeg,10.4819,0.0011,0.2369,182.4286,0.8339,moderate
13668_left.jpeg,10.8956,0.0009,0.2523,50.3971,0.9813,moderate
13668_right.jpeg,10.2751,0.0012,0.2157,81.4272,0.8901,moderate
1367_left.jpeg,10.8271,0.0008,0.2483,55.4835,0.9619,moderate
1367_right.jpeg,10.4895,0.0009,0.2512,76.3671,0.9248,moderate
13684_left.jpeg,10.0807,0.0014,0.2392,136.1188,0.8031,moderate
13704_left.jpeg,10.201,0.0012,0.2493,110.0932,0.8607,moderate
13704_right.jpeg,9.9998,0.0013,0.2535,108.3022,0.8469,moderate
13705_right.jpeg,10.9313,0.0007,0.3273,141.9034,0.9583,moderate
13753_left.jpeg,10.4016,0.0013,0.2301,40.7708,0.9745,moderate
13768_left.jpeg,10.3917,0.001,0.2691,117.5567,0.9049,moderate
13768_right.jpeg,10.4623,0.0012,0.2463,115.1083,0.9189,moderate
13773_left.jpeg,9.635,0.0019,0.2419,38.1942,0.93,moderate
13773_right.jpeg,9.9925,0.0014,0.2494,43.5283,0.9404,moderate
13780_left.jpeg,11.2593,0.0005,0.3413,255.8294,0.9559,moderate
13780_right.jpeg,10.5177,0.0009,0.261,99.0233,0.9099,moderate
13808_right.jpeg,10.3122,0.0011,0.2431,197.5072,0.7696,moderate
13820_left.jpeg,10.3048,0.0011,0.2677,278.2771,0.7523,moderate
13820_right.jpeg,10.826,0.0009,0.2418,106.7887,0.9337,moderate
13821_left.jpeg,9.928,0.0014,0.3519,146.0938,0.9144,moderate
13848_left.jpeg,10.6607,0.001,0.238,58.0783,0.9556,moderate
13848_right.jpeg,10.7824,0.0009,0.2301,87.7549,0.9463,moderate
13856_left.jpeg,9.9207,0.0016,0.2337,69.5625,0.919,moderate
13892_right.jpeg,11.0476,0.0007,0.2656,111.8532,0.9584,moderate
1391_right.jpeg,10.7537,0.0009,0.249,69.849,0.957,moderate
13923_left.jpeg,10.0092,0.0015,0.2705,48.9675,0.9676,moderate
13923_right.jpeg,9.9416,0.0014,0.3081,62.2642,0.9434,moderate
13931_left.jpeg,10.8444,0.0008,0.2695,142.8309,0.9273,moderate
13931_right.jpeg,10.7381,0.0009,0.2952,141.6939,0.9268,moderate
13933_right.jpeg,9.6332,0.0018,0.2169,183.627,0.5799,moderate
13966_right.jpeg,10.166,0.0014,0.1931,110.3154,0.9102,moderate
13971_right.jpeg,11.0618,0.0008,0.24,82.4431,0.9566,moderate
13975_left.jpeg,10.1646,0.0014,0.2234,207.5539,0.7806,moderate
